Date Time,Sensor_Data,Feature_1,Feature_2,Actual_Data
4/30/16  07:00,48.9,37.9,66,48.9
4/30/16  08:00,51.1,37,59,51.1
4/30/16  09:00,53.1,35.1,50,53.1
4/30/16  10:00,55.9,37,49,55.9
4/30/16  11:00,60.1,36,41,60.1
4/30/16  12:00,62.1,36,38,62.1
4/30/16  13:00,62.1,37.9,41,62.1
4/30/16  14:00,62.1,33.1,34,62.1
4/30/16  15:00,64,30,28,64
4/30/16  16:00,61,32,34,61
4/30/16  17:00,57,32,39,57
4/30/16  18:00,55,30.9,40,55
4/30/16  19:00,53.1,33.1,47,53.1
5/01/16  20:00,52,35.1,53,52
5/01/16  21:00,51.1,36,56,51.1
5/01/16  22:00,50,37,61,50
5/01/16  23:00,50,36,59,50
5/01/16  00:00,50,32,50,50
5/01/16  01:00,50,37,61,50
5/01/16  02:00,50,33.1,52,50
5/01/16  03:00,50,32,50,50
5/01/16  04:00,50,34,54,50
5/01/16  05:00,50,36,59,50
5/01/16  06:00,50,37,61,50
5/01/16  07:00,48.9,36,61,48.9
5/01/16  08:00,48,41,77,48
5/01/16  09:00,46.9,43,86,46.9
5/01/16  10:48,48.2,42.8,82,48.2
5/01/16  10:00,48,44.1,86,48
5/01/16  11:16,48,42.1,80,48
5/01/16  11:23,48,43,83,48
5/01/16  11:00,46.9,43,86,46.9
5/01/16  11:59,46.9,43,86,46.9
5/01/16  12:00,46.9,43,86,46.9
5/01/16  13:25,46.9,42.1,83,46.9
5/01/16  13:00,48,43,83,48
5/01/16  14:04,48,43,83,48
5/01/16  14:00,48,42.1,80,48
5/01/16  15:00,48.9,41,74,48.9
5/01/16  16:00,48,43,83,48
5/01/16  16:59,48,43,83,48
5/01/16  17:49,48.2,44.6,87,48.2
5/01/16  17:00,48,45,89,48
5/01/16  18:09,48,45,89,48
5/01/16  18:21,48,46,93,48
5/01/16  18:35,48,45,89,48
5/01/16  18:00,46.9,45,93,46.9
5/01/16  19:15,46.9,45,93,46.9
5/01/16  19:29,46.9,45,93,46.9
5/01/16  19:39,46.9,45,93,46.9
5/01/16  19:47,46.4,44.6,93,46.4
5/01/16  19:00,46.9,44.1,90,46.9
5/02/16  20:00,45,42.1,90,45
5/02/16  21:00,45,42.1,90,45
5/02/16  22:00,45,42.1,90,45
5/02/16  23:00,46,44.1,93,46
5/02/16  00:00,46,43,89,46
5/02/16  01:00,45,43,93,45
5/02/16  02:00,45,43,93,45
5/02/16  03:03,45,43,93,45
5/02/16  03:14,45,42.1,90,45
5/02/16  03:24,45,43,93,45
5/02/16  03:00,45,43,93,45
5/02/16  04:11,46,43,89,46
5/02/16  04:18,46,43,89,46
5/02/16  04:00,46,43,89,46
5/02/16  05:00,46,43,89,46
5/02/16  06:11,46,43,89,46
5/02/16  06:00,46,43,89,46
5/02/16  07:00,46.9,44.1,90,46.9
5/02/16  08:23,48,45,89,48
5/02/16  08:00,48,45,89,48
5/02/16  08:57,48,45,89,48
5/02/16  09:08,48.9,45,86,48.9
5/02/16  09:00,48.9,45,86,48.9
5/02/16  10:21,50,46.9,89,50
5/02/16  10:29,50,46.9,89,50
5/02/16  10:37,51.1,46.9,86,51.1
5/02/16  10:00,52,46.9,83,52
5/02/16  11:11,51.1,46,83,51.1
5/02/16  11:18,52,46.9,83,52
5/02/16  11:00,52,46.9,83,52
5/02/16  12:00,53.1,48,83,53.1
5/02/16  13:00,55,48,77,55
5/02/16  14:36,57,48,72,57
5/02/16  14:00,55.9,48,75,55.9
5/02/16  15:36,57,48.9,74,57
5/02/16  15:00,57,48.9,74,57
5/02/16  16:16,59,48.9,69,59
5/02/16  16:00,57.9,48.9,72,57.9
5/02/16  17:00,59,50,72,59
5/02/16  18:08,59,50,72,59
5/02/16  18:37,59,51.1,75,59
5/02/16  18:00,59,51.1,75,59
5/02/16  19:00,57.9,51.1,78,57.9
5/03/16  20:00,55.9,51.1,84,55.9
5/03/16  21:00,57,51.1,81,57
5/03/16  22:00,57,51.1,81,57
5/03/16  23:00,57,52,83,57
5/03/16  00:00,55,53.1,93,55
5/03/16  01:18,55,53.1,93,55
5/03/16  01:27,55,53.1,93,55
5/03/16  01:38,54,52,93,54
5/03/16  01:00,53.1,52,96,53.1
5/03/16  01:54,53.1,52,96,53.1
5/03/16  02:11,54,52,93,54
5/03/16  02:24,54,52,93,54
5/03/16  02:34,53.1,52,96,53.1
5/03/16  02:44,53.1,51.1,93,53.1
5/03/16  02:00,53.1,51.1,93,53.1
5/03/16  02:58,53.1,51.1,93,53.1
5/03/16  03:12,53.1,51.1,93,53.1
5/03/16  03:32,53.1,52,96,53.1
5/03/16  03:00,53.1,51.1,93,53.1
5/03/16  04:23,53.1,51.1,93,53.1
5/03/16  04:32,53.1,51.1,93,53.1
5/03/16  04:00,53.1,51.1,93,53.1
5/03/16  05:19,52,51.1,97,52
5/03/16  05:00,52,50,93,52
5/03/16  06:05,51.1,50,96,51.1
5/03/16  06:21,51.1,50,96,51.1
5/03/16  06:26,51.1,50,96,51.1
5/03/16  06:35,51.1,50,96,51.1
5/03/16  06:00,52,50,93,52
5/03/16  07:37,52,50,93,52
5/03/16  07:00,52,50,93,52
5/03/16  08:00,52,50,93,52
5/03/16  09:00,52,48.9,89,52
5/03/16  10:06,52,48.9,89,52
5/03/16  10:13,52,50,93,52
5/03/16  10:00,51.1,48.9,92,51.1
5/03/16  11:10,52,48.9,89,52
5/03/16  11:48,51.8,50,94,51.8
5/03/16  11:00,52,50,93,52
5/03/16  12:00,52,48.9,89,52
5/03/16  13:00,51.1,48,89,51.1
5/03/16  14:00,52,48.9,89,52
5/03/16  15:26,53.1,48,83,53.1
5/03/16  15:00,53.1,48.9,86,53.1
5/03/16  16:00,54,48,80,54
5/03/16  17:00,54,48,80,54
5/03/16  18:04,54,48,80,54
5/03/16  18:00,53.1,48.9,86,53.1
5/03/16  19:34,53.1,50,89,53.1
5/03/16  19:47,51.8,48.2,88,51.8
5/03/16  19:00,52,48.9,89,52
5/03/16  19:59,52,48.9,89,52
5/04/16  20:43,52,48.9,89,52
5/04/16  20:00,52,48.9,89,52
5/04/16  20:58,52,48.9,89,52
5/04/16  21:15,53.1,48.9,86,53.1
5/04/16  21:00,52,48.9,89,52
5/04/16  22:00,52,48.9,89,52
5/04/16  23:00,52,48.9,89,52
5/04/16  00:00,51.1,48,89,51.1
5/04/16  01:26,51.1,48,89,51.1
5/04/16  01:00,51.1,48,89,51.1
5/04/16  02:08,50,48,93,50
5/04/16  02:00,50,46.9,89,50
5/04/16  03:00,50,46.9,89,50
5/04/16  04:13,50,46,86,50
5/04/16  04:48,50,44.6,82,50
5/04/16  04:00,50,45,83,50
5/04/16  04:58,50,43,77,50
5/04/16  05:00,50,44.1,80,50
5/04/16  06:42,48.9,44.1,83,48.9
5/04/16  06:00,48.9,45,86,48.9
5/04/16  07:37,48.9,45,86,48.9
5/04/16  07:00,50,45,83,50
5/04/16  08:00,51.1,44.1,77,51.1
5/04/16  09:00,51.1,43,74,51.1
5/04/16  10:00,51.1,43,74,51.1
5/04/16  11:12,50,44.1,80,50
5/04/16  11:00,50,45,83,50
5/04/16  12:00,50,44.1,80,50
5/04/16  13:00,50,44.1,80,50
5/04/16  14:00,48.9,44.1,83,48.9
5/04/16  15:37,50,43,77,50
5/04/16  15:00,51.1,43,74,51.1
5/04/16  16:41,50,45,83,50
5/04/16  16:00,50,45,83,50
5/04/16  16:58,50,45,83,50
5/04/16  17:38,50,46,86,50
5/04/16  17:48,50,44.6,82,50
5/04/16  17:00,50,46,86,50
5/04/16  18:18,50,46,86,50
5/04/16  18:00,50,46.9,89,50
5/04/16  19:48,50,46.4,87,50
5/04/16  19:00,50,46,86,50
5/05/16  20:00,50,44.1,80,50
5/05/16  21:00,50,42.1,74,50
5/05/16  22:00,48.9,41,74,48.9
5/05/16  23:00,48.9,41,74,48.9
5/05/16  00:00,48.9,41,74,48.9
5/05/16  01:00,48,41,77,48
5/05/16  02:00,48,42.1,80,48
5/05/16  03:16,48,42.1,80,48
5/05/16  03:00,46.9,42.1,83,46.9
5/05/16  04:13,46.9,42.1,83,46.9
5/05/16  04:42,46.9,43,86,46.9
5/05/16  04:00,46.9,43,86,46.9
5/05/16  05:35,46.9,42.1,83,46.9
5/05/16  05:42,46.9,42.1,83,46.9
5/05/16  05:00,46.9,41,80,46.9
5/05/16  06:00,46.9,43,86,46.9
5/05/16  07:00,48,41,77,48
5/05/16  08:26,48,41,77,48
5/05/16  08:00,48,42.1,80,48
5/05/16  09:00,50,42.1,74,50
5/05/16  10:00,51.1,41,68,51.1
5/05/16  11:00,52,41,66,52
5/05/16  12:00,54,42.1,64,54
5/05/16  13:00,54,42.1,64,54
5/05/16  14:31,55.9,42.1,60,55.9
5/05/16  14:00,57,42.1,57,57
5/05/16  15:00,55.9,42.1,60,55.9
5/05/16  16:00,55.9,42.1,60,55.9
5/05/16  17:00,55.9,42.1,60,55.9
5/05/16  18:00,55.9,42.1,60,55.9
5/05/16  19:20,55,42.1,62,55
5/05/16  19:00,55,43,64,55
5/06/16  20:00,54,43,66,54
5/06/16  21:18,54,43,66,54
5/06/16  21:33,54,43,66,54
5/06/16  21:00,54,43,66,54
5/06/16  22:00,54,43,66,54
5/06/16  23:00,53.1,43,69,53.1
5/06/16  00:00,52,43,71,52
5/06/16  01:00,52,42.1,69,52
5/06/16  02:00,50,43,77,50
5/06/16  03:25,50,44.1,80,50
5/06/16  03:00,48.9,45,86,48.9
5/06/16  04:00,48,45,89,48
5/06/16  05:26,48.9,45,86,48.9
5/06/16  05:00,48,45,89,48
5/06/16  06:35,48,45,89,48
5/06/16  06:42,48,45,89,48
5/06/16  06:00,48,45,89,48
5/06/16  07:49,48.2,44.6,87,48.2
5/06/16  07:00,48,45,89,48
5/06/16  08:09,48,45,89,48
5/06/16  08:11,48,45,89,48
5/06/16  08:39,48,45,89,48
5/06/16  08:00,48,45,89,48
5/06/16  09:10,48.9,45,86,48.9
5/06/16  09:48,48.2,44.6,87,48.2
5/06/16  09:00,48.9,46,90,48.9
5/06/16  09:57,48.9,45,86,48.9
5/06/16  10:05,48,45,89,48
5/06/16  10:11,48,45,89,48
5/06/16  10:18,48,45,89,48
5/06/16  10:29,48,45,89,48
5/06/16  10:39,48,45,89,48
5/06/16  10:00,48.9,45,86,48.9
5/06/16  11:01,48,45,89,48
5/06/16  11:10,48.9,46,90,48.9
5/06/16  11:14,48.9,46,90,48.9
5/06/16  11:43,48.9,45,86,48.9
5/06/16  11:00,48.9,45,86,48.9
5/06/16  12:38,48.9,46,90,48.9
5/06/16  12:00,50,46,86,50
5/06/16  13:07,50,46,86,50
5/06/16  13:21,50,46.9,89,50
5/06/16  13:00,51.1,48,89,51.1
5/06/16  14:41,52,48,86,52
5/06/16  14:00,52,46.9,83,52
5/06/16  15:00,53.1,48,83,53.1
5/06/16  16:00,53.1,46.9,80,53.1
5/06/16  17:00,53.1,48,83,53.1
5/06/16  18:02,52,48,86,52
5/06/16  18:00,52,46.9,83,52
5/06/16  19:00,51.1,46.9,86,51.1
5/07/16  20:00,50,46.9,89,50
5/07/16  21:00,50,46,86,50
5/07/16  22:00,50,46,86,50
5/07/16  23:00,50,46,86,50
5/07/16  00:37,50,46,86,50
5/07/16  00:00,50,46.9,89,50
5/07/16  01:00,50,46.9,89,50
5/07/16  02:16,48.9,46.9,93,48.9
5/07/16  02:46,48.2,46.4,93,48.2
5/07/16  02:00,48.9,46.9,93,48.9
5/07/16  03:06,48.9,46,90,48.9
5/07/16  03:18,48.9,46.9,93,48.9
5/07/16  03:43,48.9,46,90,48.9
5/07/16  03:00,48.9,46,90,48.9
5/07/16  04:00,48.9,46,90,48.9
5/07/16  04:21,48.9,46,90,48.9
5/07/16  04:00,48.9,46,90,48.9
5/07/16  05:00,48,46,93,48
5/07/16  06:00,48.9,46,90,48.9
5/07/16  07:00,48.9,46.9,93,48.9
5/07/16  08:03,50,46.9,89,50
5/07/16  08:16,50,46.9,89,50
5/07/16  08:00,50,46.9,89,50
5/07/16  09:00,51.1,46.9,86,51.1
5/07/16  10:00,52,46,80,52
5/07/16  11:30,53.1,46.9,80,53.1
5/07/16  11:00,54,48,80,54
5/07/16  12:00,55.9,48,75,55.9
5/07/16  13:00,55,46.9,74,55
5/07/16  14:00,57,46.9,69,57
5/07/16  15:00,57,46.9,69,57
5/07/16  15:00,57,46.9,69,57
5/07/16  16:36,57,46.9,69,57
5/07/16  16:00,57,48,72,57
5/07/16  17:00,57.9,46.9,67,57.9
5/07/16  18:39,59,48,67,59
5/07/16  18:00,57.9,48,70,57.9
5/07/16  19:23,57,48,72,57
5/07/16  19:34,57,48,72,57
5/07/16  19:00,55.9,48,75,55.9
5/08/16  20:24,55,46.9,74,55
5/08/16  20:00,54,46.9,77,54
5/08/16  21:00,52,46.9,83,52
5/08/16  22:00,52,46.9,83,52
5/08/16  23:06,52,46.9,83,52
5/08/16  23:14,52,46.9,83,52
5/08/16  23:00,51.1,46,83,51.1
5/08/16  00:00,51.1,46,83,51.1
5/08/16  01:00,52,46,80,52
5/08/16  02:00,50,46,86,50
5/08/16  03:00,50,46,86,50
5/08/16  04:00,50,46,86,50
5/08/16  05:00,51.1,46.9,86,51.1
5/08/16  06:00,52,46.9,83,52
5/08/16  07:17,50,46.9,89,50
5/08/16  07:23,50,46.9,89,50
5/08/16  07:38,50,46.9,89,50
5/08/16  07:00,50,46.9,89,50
5/08/16  08:29,51.1,48.9,92,51.1
5/08/16  08:40,52,48.9,89,52
5/08/16  08:00,52,48.9,89,52
5/08/16  08:58,52,48.9,89,52
5/08/16  09:35,52,48.9,89,52
5/08/16  09:00,53.1,50,89,53.1
5/08/16  10:34,55,51.1,86,55
5/08/16  10:00,55,50,83,55
5/08/16  11:22,57.9,51.1,78,57.9
5/08/16  11:43,59,52,78,59
5/08/16  11:00,61,52,72,61
5/08/16  12:10,62.1,51.1,67,62.1
5/08/16  12:00,63,42.1,46,63
5/08/16  13:00,64.9,35.1,33,64.9
5/08/16  14:00,64,28,26,64
5/08/16  15:00,64,28,26,64
5/08/16  16:00,64,25,23,64
5/08/16  17:00,64,25,23,64
5/08/16  18:00,63,26.1,25,63
5/08/16  19:00,61,28,29,61
5/09/16  20:00,59,28,31,59
5/09/16  21:00,57,30,36,57
5/09/16  22:00,57.9,28.9,33,57.9
5/09/16  23:00,57,30.9,37,57
5/09/16  00:00,55,30.9,40,55
5/09/16  01:00,54,30.9,41,54
5/09/16  02:00,54,30.9,41,54
5/09/16  03:00,52,32,47,52
5/09/16  04:00,54,32,43,54
5/09/16  05:00,55,32,42,55
5/09/16  06:00,55,33.1,43,55
5/09/16  07:00,55.9,36,47,55.9
5/09/16  08:00,57.9,33.1,39,57.9
5/09/16  09:00,62.1,35.1,37,62.1
5/09/16  10:00,66.9,35.1,31,66.9
5/09/16  11:00,70,35.1,28,70
5/09/16  12:00,71.1,34,26,71.1
5/09/16  13:00,71.1,34,26,71.1
5/09/16  14:00,72,36,27,72
5/09/16  15:00,71.1,36,28,71.1
5/09/16  16:00,71.1,35.1,27,71.1
5/09/16  17:00,70,37.9,31,70
5/09/16  18:00,68,37.9,33,68
5/09/16  19:00,66,39.9,38,66
5/10/16  20:00,64.9,39,39,64.9
5/10/16  21:00,64,39.9,41,64
5/10/16  22:00,62.1,37,39,62.1
5/10/16  23:00,59,28.9,32,59
5/10/16  00:00,55.9,28,34,55.9
5/10/16  01:00,54,26.1,34,54
5/10/16  02:00,53.1,23,31,53.1
5/10/16  03:00,51.1,23,33,51.1
5/10/16  04:00,51.1,21.9,32,51.1
5/10/16  05:00,51.1,24.1,35,51.1
5/10/16  06:00,51.1,25,36,51.1
5/10/16  07:00,53.1,25,34,53.1
5/10/16  08:00,55,27,34,55
5/10/16  09:00,57,27,32,57
5/10/16  10:00,59,21.9,24,59
5/10/16  11:00,61,24.1,24,61
5/10/16  12:00,62.1,28,28,62.1
5/10/16  13:00,62.1,30,30,62.1
5/10/16  14:00,59,30,33,59
5/10/16  15:00,59,30.9,35,59
5/10/16  16:00,60.1,28,30,60.1
5/10/16  17:00,60.1,30.9,33,60.1
5/10/16  18:00,59,35.1,41,59
5/10/16  19:00,57.9,37.9,47,57.9
5/11/16  20:00,57.9,39.9,51,57.9
5/11/16  21:00,57,43,59,57
5/11/16  22:00,57,43,59,57
5/11/16  23:00,55.9,43,62,55.9
5/11/16  00:00,55,43,64,55
5/11/16  01:00,53.1,43,69,53.1
5/11/16  02:00,52,43,71,52
5/11/16  03:00,52,42.1,69,52
5/11/16  04:00,51.1,42.1,71,51.1
5/11/16  05:00,50,42.1,74,50
5/11/16  06:00,53.1,41,64,53.1
5/11/16  07:00,57.9,39,49,57.9
5/11/16  08:00,62.1,37.9,41,62.1
5/11/16  09:00,64,37,37,64
5/11/16  10:00,66.9,35.1,31,66.9
5/11/16  11:00,72,34,25,72
5/11/16  12:00,73.9,32,21,73.9
5/11/16  13:00,73.9,32,21,73.9
5/11/16  14:00,73.9,32,21,73.9
5/11/16  15:00,73.9,35.1,24,73.9
5/11/16  16:00,73.9,37,26,73.9
5/11/16  17:00,72,39,30,72
5/11/16  18:00,71.1,36,28,71.1
5/11/16  19:00,68,37,32,68
5/12/16  20:00,68,44.1,42,68
5/12/16  21:00,66.9,46,47,66.9
5/12/16  22:00,64.9,45,48,64.9
5/12/16  23:00,64,45,50,64
5/12/16  00:00,63,45,52,63
5/12/16  01:00,61,46,58,61
5/12/16  02:00,62.1,45,53,62.1
5/12/16  03:00,59,46.9,64,59
5/12/16  04:00,59,46,62,59
5/12/16  05:00,57,46,67,57
5/12/16  06:00,57.9,46.9,67,57.9
5/12/16  07:00,63,39,41,63
5/12/16  08:00,64.9,30.9,28,64.9
5/12/16  09:00,66.9,33.1,28,66.9
5/12/16  10:00,69.1,33.1,26,69.1
5/12/16  11:00,73.9,37,26,73.9
5/12/16  12:00,77,35.1,22,77
5/12/16  13:00,79,35.1,20,79
5/12/16  16:00,73.9,39,28,73.9
5/12/16  17:00,73.9,39,28,73.9
5/12/16  18:00,72,39,30,72
5/12/16  19:00,66,39.9,38,66
5/13/16  20:00,61.2,47.8,62,61.2
5/13/16  21:00,59.4,50,71,59.4
5/13/16  22:00,59,50.4,73,59
5/13/16  23:00,58.5,50.2,74,58.5
5/13/16  00:59,57.9,48.9,72,57.9
5/13/16  02:00,57.2,50,77,57.2
5/13/16  02:28,57.9,50,75,57.9
5/13/16  02:30,57.9,50,75,57.9
5/13/16  02:57,57.9,48.9,72,57.9
5/13/16  03:59,57.9,51.1,78,57.9
5/13/16  04:59,57.9,52,81,57.9
5/13/16  05:50,59,53.1,81,59
5/13/16  06:58,60.1,53.1,78,60.1
5/13/16  07:53,62.8,54.3,74,62.8
5/13/16  08:53,63.5,56.7,78,63.5
5/13/16  09:52,64.9,57,75,64.9
5/13/16  10:52,63.1,56.5,79,63.1
5/13/16  11:57,63.7,56.5,77,63.7
5/13/16  12:52,63.3,56.7,79,63.3
5/13/16  13:54,63.3,56.1,77,63.3
5/13/16  14:54,61.9,57.4,85,61.9
5/13/16  15:54,61,58.8,93,61
5/13/16  16:54,61,59.2,94,61
5/13/16  17:54,61.5,60.6,97,61.5
5/13/16  19:54,63.5,62.6,97,63.5
5/14/16  20:54,63,62.4,98,63
5/14/16  21:54,62.6,61.9,97,62.6
5/14/16  00:52,59.9,59.9,100,59.9
5/14/16  01:52,59,59,100,59
5/14/16  02:58,57.2,57.2,100,57.2
5/14/16  03:55,57,56.3,97,57
5/14/16  04:55,56.3,55.2,96,56.3
5/14/16  05:55,59,51.8,77,59
5/14/16  06:55,60.8,55.4,82,60.8
5/14/16  07:55,64.4,54.1,69,64.4
5/14/16  08:55,65.5,53.6,65,65.5
5/14/16  09:55,69.8,50,49,69.8
5/14/16  13:54,71.6,50,46,71.6
5/14/16  14:54,68,53.6,60,68
5/14/16  15:54,66.2,55.4,68,66.2
5/14/16  16:54,69.8,53.6,56,69.8
5/14/16  17:54,69.8,42.8,38,69.8
5/14/16  18:54,64.4,51.8,64,64.4
5/14/16  19:54,62.6,46.4,55,62.6
5/15/16  20:54,60.8,53.6,77,60.8
5/15/16  21:54,60.8,53.6,77,60.8
5/15/16  00:54,59,46.4,63,59
5/15/16  01:54,55.4,41,58,55.4
5/15/16  02:58,53.6,37.4,54,53.6
5/15/16  03:54,51.8,35.6,54,51.8
5/15/16  04:54,50,33.8,54,50
5/15/16  06:54,50.4,34.3,54,50.4
5/15/16  07:54,52,35.6,54,52
5/15/16  08:55,54,35.1,49,54
5/15/16  09:55,54.9,34.7,47,54.9
5/15/16  10:55,57.2,34.3,42,57.2
5/15/16  11:55,54,36.7,52,54
5/15/16  12:55,53.2,35.4,51,53.2
5/15/16  13:55,55.4,33.8,44,55.4
5/15/16  14:54,55.4,28.4,36,55.4
5/15/16  15:54,55.4,30.2,38,55.4
5/15/16  16:54,55.4,32,41,55.4
5/15/16  17:54,53.6,32,44,53.6
5/15/16  18:54,53.6,32,44,53.6
5/15/16  19:54,50,33.8,54,50
5/16/16  20:54,50,32,50,50
5/16/16  21:54,48.2,32,54,48.2
5/16/16  22:54,46.4,32,57,46.4
5/16/16  23:54,46.4,32,57,46.4
5/16/16  00:56,46.4,30.2,53,46.4
5/16/16  01:58,44.6,26.6,49,44.6
5/16/16  02:59,44.6,26.6,49,44.6
5/16/16  03:54,42.8,26.6,53,42.8
5/16/16  04:54,42.8,26.6,53,42.8
5/16/16  05:54,42.8,26.6,53,42.8
5/16/16  06:54,46.4,26.6,46,46.4
5/16/16  07:54,46.4,26.6,46,46.4
5/16/16  08:54,48.2,26.6,43,48.2
5/16/16  09:55,48.2,26.6,43,48.2
5/16/16  10:52,51.8,23,33,51.8
5/16/16  11:53,55.4,23,29,55.4
5/16/16  12:55,59,24.8,27,59
5/16/16  13:52,60.8,24.8,25,60.8
5/16/16  14:55,62.6,26.6,26,62.6
5/16/16  15:53,64.4,24.8,22,64.4
5/16/16  16:55,66.2,24.8,21,66.2
5/16/16  17:55,66.2,24.8,21,66.2
5/16/16  18:00,64.9,28,25,64.9
5/16/16  18:56,64.4,26.6,24,64.4
5/16/16  19:00,64,28.9,27,64
5/17/16  20:00,62.1,30,30,62.1
5/17/16  20:55,60.8,28.4,29,60.8
5/17/16  21:00,61,32,34,61
5/17/16  22:00,60.1,33.1,36,60.1
5/17/16  23:00,61,32,34,61
5/17/16  00:00,57.9,33.1,39,57.9
5/17/16  01:00,57,33.1,40,57
5/17/16  02:00,55.4,35.6,47,55.4
5/17/16  03:00,55.4,33.8,44,55.4
5/17/16  04:00,55.4,33.8,44,55.4
5/17/16  05:00,55.4,35.6,47,55.4
5/17/16  06:00,55.4,35.6,47,55.4
5/17/16  07:52,57.2,39.2,51,57.2
5/17/16  08:52,59,39.2,48,59
5/17/16  09:52,60.8,39.2,45,60.8
5/17/16  10:52,62.6,39.2,42,62.6
5/17/16  11:52,60.8,41,48,60.8
5/17/16  12:52,64.4,39.2,40,64.4
5/17/16  13:52,64.4,35.6,34,64.4
5/17/16  14:54,62.6,33.8,34,62.6
5/17/16  15:00,60.1,45,57,60.1
5/17/16  15:52,60.8,42.8,52,60.8
5/17/16  16:00,60.1,46,60,60.1
5/17/16  17:00,57.9,46,65,57.9
5/17/16  18:00,57.9,48,70,57.9
5/17/16  19:00,55.9,46,69,55.9
5/18/16  20:00,55.9,46,69,55.9
5/18/16  21:55,55.4,48.2,77,55.4
5/18/16  22:55,55.4,48.2,77,55.4
5/18/16  23:55,55.4,48.2,77,55.4
5/18/16  00:55,51.8,48.2,88,51.8
5/18/16  01:55,53.6,48.2,82,53.6
5/18/16  02:55,51.8,48.2,88,51.8
5/18/16  03:00,51.8,46.4,82,51.8
5/18/16  04:53,53.6,41,62,53.6
5/18/16  05:52,53.6,37.4,54,53.6
5/18/16  06:53,53.6,37.4,54,53.6
5/18/16  07:53,55.4,37.4,51,55.4
5/18/16  08:53,57.2,37.4,48,57.2
5/18/16  09:53,59,35.6,42,59
5/18/16  10:53,60.8,35.6,39,60.8
5/18/16  11:53,62.6,33.8,34,62.6
5/18/16  12:53,64.4,33.8,32,64.4
5/18/16  13:53,68,33.8,28,68
5/18/16  14:54,66.2,35.6,32,66.2
5/18/16  15:53,64.4,35.6,34,64.4
5/18/16  16:54,62.6,37.4,39,62.6
5/18/16  17:54,59,37.4,45,59
5/18/16  18:00,57.9,37.9,47,57.9
5/18/16  19:00,57.9,39,49,57.9
5/19/16  20:00,57,37.9,49,57
5/19/16  21:00,57,39.9,53,57
5/19/16  22:00,55,45,69,55
5/19/16  23:00,55,43,64,55
5/19/16  00:00,55,42.1,62,55
5/19/16  01:00,55,39.9,57,55
5/19/16  02:00,55,41,59,55
5/19/16  03:00,55,41,59,55
5/19/16  04:00,55,39,55,55
5/19/16  05:00,55,41,59,55
5/19/16  06:00,57,42.1,57,57
5/19/16  07:00,57.9,43,58,57.9
5/19/16  08:00,60.1,43,53,60.1
5/19/16  09:00,62.1,42.1,48,62.1
5/19/16  10:00,66,41,40,66
5/19/16  11:00,66.9,37.9,34,66.9
5/19/16  12:00,71.1,39,31,71.1
5/19/16  13:00,69.1,39,33,69.1
5/19/16  14:00,68,43,40,68
5/19/16  15:00,64.9,45,48,64.9
5/19/16  16:00,64,42.1,45,64
5/19/16  17:00,63,41,45,63
5/19/16  18:00,63,39.9,43,63
5/19/16  19:00,60.1,39.9,47,60.1
5/20/16  20:00,57.9,42.1,56,57.9
5/20/16  21:00,57,43,59,57
5/20/16  22:00,57,45,64,57
5/20/16  23:00,59,42.1,53,59
5/20/16  00:00,59,39,48,59
5/20/16  01:00,57.9,37,46,57.9
5/20/16  02:00,57.9,37,46,57.9
5/20/16  03:00,57.9,36,44,57.9
5/20/16  04:00,54,39,57,54
5/20/16  05:00,54,37,53,54
5/20/16  06:00,55,37.9,53,55
5/20/16  07:00,57,39.9,53,57
5/20/16  08:00,59,39.9,49,59
5/20/16  09:00,64,39,40,64
5/20/16  10:00,66.9,41,39,66.9
5/20/16  11:00,70,39.9,33,70
5/20/16  12:00,73.9,39,28,73.9
5/20/16  13:00,75,37,25,75
5/20/16  14:00,75,37.9,26,75
5/20/16  15:00,75,37.9,26,75
5/20/16  16:00,75,37.9,26,75
5/20/16  17:00,71.1,39.9,32,71.1
5/20/16  18:00,68,39.9,36,68
5/20/16  19:00,66,39.9,38,66
5/21/16  20:00,64.9,39.9,40,64.9
5/21/16  21:00,64,39,40,64
5/21/16  22:00,64,37.9,38,64
5/21/16  23:00,63,39,41,63
5/21/16  00:00,62.1,37.9,41,62.1
5/21/16  01:00,61,37.9,42,61
5/21/16  02:00,59,39.9,49,59
5/21/16  03:00,59,39,48,59
5/21/16  04:00,57.9,37.9,47,57.9
5/21/16  05:00,57,41,55,57
5/21/16  06:00,59,45,60,59
5/21/16  07:00,62.1,44.1,52,62.1
5/21/16  08:00,62.1,43,50,62.1
5/21/16  09:00,62.1,44.1,52,62.1
5/21/16  10:00,63,46.9,56,63
5/21/16  11:00,64,43,46,64
5/21/16  12:00,66,41,40,66
5/21/16  13:00,64,37.9,38,64
5/21/16  14:00,63,39,41,63
5/21/16  15:00,63,39,41,63
5/21/16  16:00,63,39,41,63
5/21/16  17:00,63,41,45,63
5/21/16  18:00,59,45,60,59
5/21/16  19:00,55.9,52,87,55.9
5/22/16  20:00,55,51.1,86,55
5/22/16  21:00,55.9,48.9,77,55.9
5/22/16  22:00,55.9,48,75,55.9
5/22/16  23:00,55.9,48.9,77,55.9
5/22/16  00:00,54,48.9,83,54
5/22/16  01:00,54,46.9,77,54
5/22/16  02:00,54,48.9,83,54
5/22/16  03:00,54,46.9,77,54
5/22/16  04:00,53.1,48.9,86,53.1
5/22/16  05:00,52,48,86,52
